order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
2233,757,34,Item_49,2023-05-14,15:23:00,Pending,943.07
2234,628,136,Item_48,2023-10-06,10:36:00,Pending,232.5
2235,67,22,Item_2,2022-01-09,10:54:00,Cancelled,874.71
2236,321,92,Item_13,2022-06-04,13:38:00,Cancelled,864.58
2237,372,160,Item_21,2023-08-21,17:37:00,Cancelled,437.83
2238,180,75,Item_20,2022-04-14,19:35:00,Delivered,915.69
2239,156,42,Item_27,2022-05-02,19:05:00,Pending,498.23
2240,576,142,Item_41,2023-04-26,21:56:00,Cancelled,736.47
2241,926,64,Item_8,2023-11-11,12:30:00,Cancelled,232.51
2242,41,35,Item_25,2023-04-30,16:28:00,Cancelled,294.89
2243,21,151,Item_45,2023-01-07,17:31:00,Pending,636.12
2244,459,6,Item_32,2023-11-19,19:40:00,Cancelled,902.76
2245,88,95,Item_5,2022-07-01,12:18:00,Pending,405.09
2246,404,39,Item_8,2023-11-16,13:21:00,Pending,422.59
2247,729,22,Item_23,2023-09-10,18:26:00,Delivered,678.58
2248,605,107,Item_11,2023-01-09,14:18:00,Delivered,586.41
2249,533,7,Item_32,2022-11-23,12:50:00,Delivered,701.99
2250,718,79,Item_17,2023-04-05,17:23:00,Cancelled,184.39
2251,768,195,Item_43,2023-04-15,21:15:00,Delivered,432.98
2252,33,34,Item_40,2022-01-11,19:47:00,Delivered,407.3
2253,205,121,Item_25,2023-02-02,10:36:00,Pending,721.12
2254,714,97,Item_22,2023-01-11,18:44:00,Cancelled,496.12
2255,351,34,Item_23,2022-09-25,19:25:00,Delivered,565.51
2256,274,22,Item_29,2023-11-19,11:26:00,Pending,926.34
2257,883,131,Item_8,2022-01-24,12:11:00,Delivered,356.52
2258,182,96,Item_5,2022-06-07,19:45:00,Delivered,812.05
2259,885,20,Item_1,2022-01-14,15:49:00,Pending,209.83
2260,597,161,Item_30,2023-10-09,15:38:00,Pending,239.96
2261,125,15,Item_46,2022-05-23,13:24:00,Pending,937.58
2262,191,24,Item_46,2022-04-04,10:03:00,Cancelled,822.85
2263,239,54,Item_4,2022-03-23,16:36:00,Cancelled,681.63
2264,198,122,Item_13,2023-12-27,18:27:00,Pending,750.33
2265,481,74,Item_47,2023-11-24,20:06:00,Delivered,526.14
2266,520,2,Item_6,2022-06-30,13:22:00,Cancelled,272.31
2267,556,148,Item_13,2023-12-18,12:06:00,Pending,797.42
2268,193,48,Item_21,2022-08-22,12:46:00,Cancelled,690.0
2269,607,76,Item_39,2023-02-27,18:38:00,Pending,392.59
2270,437,65,Item_23,2022-09-04,19:03:00,Delivered,706.62
2271,992,175,Item_17,2022-10-16,12:45:00,Delivered,202.38
2272,506,89,Item_47,2022-03-03,20:34:00,Cancelled,217.96
2273,783,184,Item_29,2022-01-13,21:30:00,Delivered,420.64
2274,790,93,Item_45,2023-11-29,20:20:00,Pending,965.4
2275,583,68,Item_47,2022-11-23,17:41:00,Cancelled,780.86
2276,492,95,Item_32,2022-11-04,18:20:00,Cancelled,614.03
2277,763,49,Item_15,2023-08-25,12:54:00,Delivered,737.23
2278,420,120,Item_30,2022-11-29,16:52:00,Cancelled,888.38
2279,476,116,Item_10,2022-05-26,16:34:00,Cancelled,957.19
2280,895,36,Item_21,2023-01-26,20:47:00,Delivered,489.51
2281,15,112,Item_43,2022-06-26,12:34:00,Pending,954.14
2282,223,25,Item_2,2023-02-05,18:03:00,Delivered,380.26
2283,203,6,Item_32,2023-02-06,12:42:00,Cancelled,855.31
2284,875,141,Item_18,2022-08-22,13:14:00,Cancelled,665.8
2285,512,111,Item_28,2022-06-13,18:19:00,Pending,200.8
2286,985,28,Item_5,2022-11-28,18:08:00,Pending,395.92
2287,241,133,Item_32,2022-08-10,17:06:00,Cancelled,161.02
2288,316,162,Item_11,2022-12-13,20:45:00,Cancelled,731.45
2289,440,157,Item_8,2023-09-06,12:12:00,Pending,389.61
2290,743,96,Item_45,2022-05-12,16:18:00,Pending,974.87
2291,65,5,Item_29,2023-01-14,17:07:00,Delivered,328.04
2292,335,177,Item_15,2022-11-17,20:49:00,Cancelled,818.79
2293,569,88,Item_37,2022-12-06,21:55:00,Delivered,916.58
2294,989,83,Item_41,2023-08-10,13:54:00,Pending,653.91
2295,243,64,Item_32,2023-07-31,18:01:00,Delivered,416.44
2296,902,25,Item_25,2022-06-01,20:38:00,Cancelled,219.11
2297,503,119,Item_39,2022-09-30,11:08:00,Cancelled,481.14
2298,198,198,Item_18,2023-12-30,12:26:00,Cancelled,870.61
2299,61,122,Item_16,2022-08-17,20:48:00,Delivered,428.13
2300,845,159,Item_31,2023-07-30,12:29:00,Cancelled,963.17
2301,497,81,Item_39,2023-07-04,13:24:00,Pending,309.97
2302,946,153,Item_39,2022-05-04,15:02:00,Pending,201.48
2303,907,50,Item_34,2023-06-01,14:49:00,Delivered,822.1
2304,434,180,Item_1,2022-11-02,14:27:00,Delivered,272.45
2305,26,8,Item_42,2023-10-22,17:11:00,Delivered,463.34
2306,795,38,Item_29,2023-10-03,16:31:00,Pending,283.43
2307,455,195,Item_21,2022-04-21,14:40:00,Cancelled,384.56
2308,724,156,Item_30,2022-10-19,12:46:00,Pending,259.26
2309,980,5,Item_8,2022-02-23,15:34:00,Pending,555.54
2310,146,81,Item_47,2023-01-20,19:23:00,Delivered,684.56
2311,662,83,Item_26,2022-07-02,15:34:00,Pending,860.66
2312,36,165,Item_19,2022-11-28,19:39:00,Pending,183.47
2313,524,15,Item_47,2022-05-16,18:28:00,Delivered,937.91
2314,144,39,Item_7,2023-06-20,12:47:00,Pending,349.76
2315,773,93,Item_23,2022-12-13,11:23:00,Cancelled,442.04
2316,72,127,Item_26,2023-07-13,11:03:00,Pending,503.9
2317,809,102,Item_45,2022-06-08,19:21:00,Delivered,842.21
2318,460,41,Item_8,2022-09-25,13:52:00,Delivered,198.04
2319,700,143,Item_2,2022-02-23,20:58:00,Pending,341.69
2320,44,11,Item_15,2022-08-27,12:36:00,Delivered,575.5
2321,331,100,Item_49,2023-10-12,21:26:00,Cancelled,166.37
2322,784,75,Item_32,2022-01-25,21:25:00,Pending,742.56
2323,564,18,Item_3,2022-07-24,20:03:00,Delivered,327.51
2324,597,126,Item_1,2022-12-24,21:58:00,Delivered,644.35
2325,377,131,Item_11,2023-02-11,13:37:00,Delivered,605.8
2326,938,161,Item_48,2023-09-30,14:48:00,Cancelled,622.82
2327,524,100,Item_11,2022-07-26,20:22:00,Cancelled,434.31
2328,335,67,Item_26,2022-05-03,21:06:00,Cancelled,533.9
2329,457,155,Item_42,2023-11-19,18:44:00,Cancelled,323.9
2330,116,11,Item_25,2022-04-20,13:30:00,Delivered,795.8
2331,754,192,Item_20,2023-12-08,21:30:00,Delivered,903.65
2332,838,78,Item_24,2023-04-20,10:55:00,Pending,682.2
2333,581,65,Item_14,2023-06-08,10:24:00,Cancelled,160.51
2334,850,47,Item_22,2022-07-31,18:31:00,Pending,480.29
2335,336,118,Item_26,2023-09-09,12:49:00,Cancelled,558.15
2336,612,74,Item_43,2022-09-12,11:19:00,Pending,241.17
2337,1,8,Item_40,2022-02-21,10:11:00,Cancelled,940.64
2338,311,114,Item_25,2023-08-05,12:43:00,Delivered,195.51
2339,221,166,Item_13,2023-03-10,16:21:00,Delivered,387.98
2340,670,6,Item_20,2022-02-05,12:02:00,Cancelled,270.56
2341,468,53,Item_8,2023-10-14,21:38:00,Delivered,898.25
2342,955,122,Item_12,2022-01-15,11:55:00,Delivered,766.09
2343,467,149,Item_45,2023-07-25,14:39:00,Cancelled,169.18
2344,577,123,Item_5,2023-12-10,12:36:00,Delivered,205.38
2345,695,97,Item_2,2022-02-08,18:29:00,Cancelled,855.88
2346,423,45,Item_1,2023-08-14,10:45:00,Pending,203.56
2347,789,72,Item_46,2022-10-16,18:10:00,Delivered,831.65
2348,25,172,Item_18,2022-07-12,14:00:00,Pending,530.79
2349,2,167,Item_3,2023-07-31,17:25:00,Pending,959.32
2350,501,60,Item_46,2022-02-18,14:53:00,Cancelled,225.15
2351,377,117,Item_31,2023-07-12,12:47:00,Cancelled,709.81
2352,381,186,Item_36,2023-07-08,12:29:00,Cancelled,774.92
2353,356,105,Item_12,2023-08-18,16:51:00,Cancelled,547.36
2354,356,197,Item_19,2022-06-01,21:28:00,Cancelled,724.35
2355,418,93,Item_28,2022-03-30,20:16:00,Cancelled,902.06
2356,341,92,Item_42,2023-04-23,17:41:00,Pending,882.53
2357,169,11,Item_22,2023-06-03,20:40:00,Delivered,658.97
2358,554,162,Item_48,2022-06-13,19:47:00,Delivered,980.65
2359,812,53,Item_45,2023-02-10,11:23:00,Cancelled,898.61
2360,514,140,Item_3,2023-06-17,11:46:00,Pending,153.43
2361,957,141,Item_43,2022-06-18,13:52:00,Pending,753.29
2362,343,126,Item_8,2022-11-30,16:22:00,Pending,946.39
2363,536,169,Item_26,2022-08-13,19:50:00,Cancelled,787.35
2364,705,193,Item_7,2022-08-20,20:55:00,Pending,535.61
2365,855,178,Item_49,2022-07-12,10:00:00,Pending,829.94
2366,508,37,Item_5,2023-12-13,15:13:00,Delivered,792.43
2367,311,54,Item_35,2023-10-16,11:38:00,Delivered,169.98
2368,32,76,Item_8,2022-08-01,13:10:00,Pending,210.64
2369,260,116,Item_8,2023-03-09,16:06:00,Pending,492.55
2370,715,153,Item_20,2022-12-18,16:37:00,Cancelled,327.18
2371,439,159,Item_38,2023-05-05,20:50:00,Pending,654.34
2372,696,126,Item_3,2023-05-27,15:27:00,Cancelled,176.38
2373,718,122,Item_25,2023-07-06,11:40:00,Cancelled,735.3
2374,636,90,Item_44,2023-05-18,10:27:00,Cancelled,182.87
2375,500,195,Item_6,2023-05-02,14:18:00,Pending,228.24
2376,252,186,Item_46,2023-10-09,11:36:00,Cancelled,472.87
2377,346,62,Item_39,2023-04-26,10:35:00,Cancelled,413.34
2378,796,181,Item_29,2022-08-10,20:28:00,Cancelled,230.71
2379,701,33,Item_38,2023-11-23,10:28:00,Pending,527.77
2380,515,47,Item_30,2022-10-09,21:53:00,Pending,479.95
2381,948,138,Item_42,2022-02-19,14:19:00,Pending,250.02
2382,530,126,Item_12,2023-04-08,15:00:00,Delivered,183.84
2383,616,85,Item_28,2022-04-23,21:43:00,Delivered,973.28
2384,79,51,Item_31,2023-05-13,14:15:00,Delivered,479.21
2385,763,168,Item_12,2023-01-21,10:44:00,Cancelled,305.28
2386,349,175,Item_38,2023-05-21,13:54:00,Pending,527.97
2387,718,30,Item_7,2022-06-18,12:22:00,Delivered,779.3
2388,970,155,Item_37,2022-01-25,17:28:00,Cancelled,461.67
2389,716,111,Item_2,2023-12-27,18:57:00,Pending,463.05
2390,557,28,Item_27,2023-05-01,10:34:00,Cancelled,520.85
2391,719,109,Item_5,2022-03-08,11:29:00,Cancelled,896.11
2392,681,92,Item_31,2023-02-15,18:39:00,Delivered,920.62
2393,897,36,Item_8,2022-01-25,12:45:00,Delivered,634.86
2394,681,51,Item_29,2023-11-07,19:19:00,Cancelled,623.76
2395,490,18,Item_43,2022-07-09,19:56:00,Cancelled,248.47
2396,41,60,Item_13,2022-05-31,15:07:00,Delivered,784.65
2397,401,3,Item_24,2022-03-03,18:42:00,Delivered,245.84
2398,682,69,Item_38,2023-06-28,10:09:00,Cancelled,898.33
2399,141,82,Item_16,2023-05-07,13:38:00,Delivered,714.43
2400,490,123,Item_14,2022-04-12,12:56:00,Cancelled,620.08
2401,643,139,Item_5,2022-05-30,21:23:00,Delivered,879.17
2402,149,195,Item_5,2023-05-05,18:45:00,Delivered,631.23
2403,253,161,Item_49,2023-02-28,20:40:00,Cancelled,946.97
2404,848,68,Item_27,2022-03-03,17:22:00,Delivered,890.07
2405,800,102,Item_2,2022-07-17,21:27:00,Pending,941.16
2406,401,116,Item_39,2022-08-19,12:10:00,Cancelled,672.66
2407,810,131,Item_27,2023-10-24,20:50:00,Delivered,355.14
2408,534,74,Item_32,2022-03-18,17:23:00,Pending,176.28
2409,68,144,Item_6,2023-12-23,12:29:00,Pending,183.96
2410,285,101,Item_18,2023-04-21,21:05:00,Cancelled,407.97
2411,549,155,Item_21,2022-11-12,18:01:00,Pending,564.62
2412,776,177,Item_38,2023-12-13,19:33:00,Pending,664.42
2413,677,147,Item_9,2023-04-26,15:45:00,Delivered,737.71
2414,999,88,Item_35,2023-06-14,20:31:00,Pending,203.49
2415,645,69,Item_18,2022-10-23,20:08:00,Pending,343.67
2416,950,83,Item_16,2023-08-03,13:15:00,Cancelled,976.49
2417,197,86,Item_34,2023-11-24,17:01:00,Cancelled,374.32
2418,435,172,Item_43,2022-07-12,20:27:00,Delivered,831.91
2419,705,76,Item_13,2023-12-05,21:42:00,Cancelled,755.73
2420,567,83,Item_14,2023-04-19,19:55:00,Pending,297.4
2421,742,186,Item_19,2023-10-16,14:12:00,Delivered,658.41
2422,649,87,Item_12,2023-10-26,18:28:00,Cancelled,358.79
2423,496,184,Item_18,2023-08-05,17:50:00,Pending,440.19
2424,261,156,Item_5,2022-09-16,12:07:00,Cancelled,841.15
2425,403,1,Item_5,2022-07-13,14:20:00,Cancelled,536.55
2426,564,150,Item_18,2023-06-08,19:41:00,Cancelled,319.31
2427,53,110,Item_41,2023-05-17,20:09:00,Delivered,554.91
2428,397,81,Item_8,2022-05-24,13:05:00,Delivered,457.13
2429,821,14,Item_3,2022-03-13,14:44:00,Delivered,616.22
2430,275,33,Item_7,2023-12-05,17:13:00,Delivered,183.95
2431,677,146,Item_4,2022-01-11,11:54:00,Cancelled,980.31
2432,737,71,Item_19,2023-03-17,14:06:00,Delivered,337.37
2433,619,147,Item_49,2022-10-01,19:25:00,Cancelled,864.65
2434,156,6,Item_36,2023-08-22,15:24:00,Delivered,296.07
2435,990,99,Item_14,2023-07-09,20:31:00,Delivered,961.3
2436,94,147,Item_48,2023-09-21,14:36:00,Cancelled,255.88
2437,253,105,Item_15,2022-09-05,17:50:00,Pending,290.8
2438,178,57,Item_18,2022-04-20,10:03:00,Delivered,720.49
2439,446,149,Item_39,2023-01-31,17:36:00,Delivered,347.35
2440,868,21,Item_27,2023-12-31,17:34:00,Cancelled,277.83
2441,910,99,Item_40,2023-01-25,10:23:00,Pending,800.3
2442,211,173,Item_32,2023-03-24,18:56:00,Cancelled,423.77
2443,512,130,Item_40,2023-02-02,17:32:00,Pending,324.65
2444,148,181,Item_5,2023-09-08,21:55:00,Pending,471.01
2445,807,104,Item_14,2022-08-12,15:21:00,Cancelled,494.34
2446,255,184,Item_19,2022-08-25,16:28:00,Pending,896.07
2447,984,7,Item_44,2023-07-31,14:09:00,Pending,742.94
2448,464,183,Item_2,2023-02-03,19:45:00,Cancelled,455.59
2449,21,126,Item_28,2023-04-02,17:14:00,Delivered,521.76
2450,357,59,Item_18,2023-01-11,14:26:00,Cancelled,284.38
2451,225,150,Item_42,2023-06-14,20:13:00,Pending,838.62
2452,867,10,Item_25,2023-01-09,10:49:00,Delivered,226.48
2453,938,41,Item_6,2023-09-23,21:52:00,Pending,192.56
2454,82,135,Item_17,2023-04-09,12:32:00,Cancelled,270.39
2455,447,72,Item_12,2022-08-23,16:59:00,Cancelled,291.63
2456,69,60,Item_6,2023-09-28,10:53:00,Pending,706.43
2457,804,190,Item_12,2022-10-23,19:21:00,Cancelled,950.71
2458,917,43,Item_16,2022-01-18,13:20:00,Pending,755.65
2459,69,198,Item_7,2022-10-03,13:03:00,Pending,255.52
2460,474,142,Item_49,2023-01-13,13:03:00,Delivered,603.61
2461,192,63,Item_1,2022-11-30,12:55:00,Cancelled,586.26
2462,22,129,Item_33,2022-02-28,16:43:00,Delivered,291.95
2463,481,40,Item_9,2022-09-05,20:23:00,Cancelled,637.78
2464,286,119,Item_16,2023-04-11,12:59:00,Pending,243.39
2465,255,42,Item_41,2023-09-13,10:43:00,Delivered,985.43
2466,140,1,Item_19,2023-04-17,19:01:00,Cancelled,725.9
2467,405,141,Item_35,2023-02-18,18:57:00,Cancelled,967.79
2468,966,134,Item_23,2023-09-13,19:51:00,Pending,861.98
2469,415,193,Item_17,2023-06-21,16:57:00,Delivered,577.68
2470,512,33,Item_3,2022-07-31,11:15:00,Pending,995.51
2471,863,77,Item_8,2023-09-11,17:02:00,Cancelled,469.55
2472,383,7,Item_21,2023-05-14,13:23:00,Delivered,333.23
2473,794,164,Item_49,2022-05-31,17:40:00,Pending,821.95
2474,768,36,Item_42,2022-11-06,16:45:00,Delivered,270.97
2475,923,59,Item_29,2022-09-16,18:18:00,Cancelled,546.4
2476,477,96,Item_14,2023-04-20,12:13:00,Cancelled,965.68
2477,252,38,Item_41,2022-04-14,15:02:00,Cancelled,195.15
2478,477,99,Item_42,2023-03-20,11:19:00,Pending,399.86
2479,841,132,Item_36,2023-05-04,10:41:00,Cancelled,207.59
2480,340,50,Item_20,2023-06-03,12:49:00,Delivered,993.28
2481,150,191,Item_46,2023-07-30,14:36:00,Delivered,170.98
2482,224,162,Item_34,2023-01-16,10:24:00,Cancelled,492.9
2483,818,157,Item_30,2022-12-22,20:36:00,Cancelled,392.19
2484,53,133,Item_38,2022-05-07,17:28:00,Cancelled,518.4
2485,527,10,Item_43,2023-07-16,19:39:00,Pending,207.2
2486,992,40,Item_25,2022-12-05,21:16:00,Pending,523.88
2487,740,163,Item_18,2022-05-28,12:25:00,Delivered,229.21
2488,394,71,Item_26,2022-08-14,10:42:00,Delivered,407.47
2489,977,35,Item_13,2023-03-05,19:42:00,Delivered,504.95
2490,846,39,Item_28,2023-07-15,19:41:00,Cancelled,991.86
2491,216,1,Item_5,2022-06-17,10:38:00,Cancelled,768.15
2492,806,17,Item_15,2023-04-25,12:49:00,Pending,569.46
2493,82,172,Item_30,2022-12-17,20:31:00,Pending,982.54
2494,872,121,Item_17,2023-08-14,19:31:00,Pending,905.79
2495,834,190,Item_22,2023-10-09,21:20:00,Cancelled,597.7
2496,684,175,Item_46,2023-08-27,18:52:00,Pending,387.12
2497,609,200,Item_16,2022-08-20,10:22:00,Cancelled,560.89
2498,337,131,Item_20,2023-05-26,16:54:00,Delivered,959.29
2499,308,66,Item_7,2022-06-01,19:28:00,Delivered,867.81
2500,225,64,Item_30,2022-06-06,11:40:00,Pending,610.88
2501,372,106,Item_48,2023-02-14,17:09:00,Pending,431.53
2502,84,63,Item_11,2023-10-01,18:12:00,Pending,206.37
2503,322,15,Item_28,2023-02-20,17:22:00,Delivered,502.09
2504,32,86,Item_24,2022-05-02,15:15:00,Delivered,563.54
2505,504,102,Item_38,2022-08-08,16:55:00,Cancelled,872.03
2506,294,63,Item_40,2022-06-18,15:44:00,Delivered,658.28
2507,608,97,Item_6,2022-04-14,11:24:00,Delivered,826.77
2508,9,39,Item_35,2023-03-15,18:24:00,Delivered,944.22
2509,813,179,Item_42,2022-06-05,10:52:00,Delivered,550.53
2510,34,35,Item_19,2023-01-11,21:35:00,Pending,930.37
2511,717,92,Item_43,2023-08-09,11:29:00,Delivered,290.44
2512,318,85,Item_7,2022-02-09,19:56:00,Delivered,989.96
2513,630,1,Item_13,2022-06-24,16:40:00,Cancelled,241.41
2514,608,75,Item_40,2023-06-23,11:13:00,Pending,391.78
2515,67,119,Item_39,2022-09-24,12:41:00,Pending,809.66
2516,528,25,Item_32,2023-09-14,13:49:00,Pending,391.14
2517,403,87,Item_43,2022-06-16,21:51:00,Cancelled,838.73
2518,368,131,Item_20,2022-10-28,21:09:00,Pending,842.44
2519,429,61,Item_20,2023-11-14,15:34:00,Delivered,354.58
2520,153,181,Item_10,2022-02-07,11:21:00,Delivered,649.53
2521,121,38,Item_7,2023-04-05,12:09:00,Delivered,764.35
2522,290,198,Item_22,2023-12-06,15:27:00,Pending,353.37
2523,494,112,Item_27,2022-05-06,20:59:00,Pending,951.19
2524,566,187,Item_38,2022-11-06,13:34:00,Cancelled,707.75
2525,373,41,Item_26,2022-07-16,15:53:00,Delivered,191.58
2526,862,65,Item_25,2022-07-11,18:29:00,Cancelled,709.58
2527,408,182,Item_21,2023-04-06,12:16:00,Cancelled,783.49
2528,725,109,Item_43,2022-11-19,19:40:00,Pending,306.37
2529,891,43,Item_17,2023-03-02,11:35:00,Cancelled,894.19
2530,343,38,Item_3,2022-05-24,14:05:00,Pending,663.33
2531,981,72,Item_13,2022-07-04,17:07:00,Delivered,805.23
2532,647,93,Item_46,2022-12-18,20:29:00,Cancelled,436.6
2533,108,124,Item_50,2023-05-29,13:26:00,Delivered,275.63
2534,697,169,Item_48,2023-06-02,14:40:00,Pending,482.09
2535,542,152,Item_40,2023-09-19,13:21:00,Cancelled,804.26
2536,749,11,Item_30,2023-08-29,19:20:00,Cancelled,607.97
2537,774,117,Item_3,2022-10-19,15:40:00,Delivered,496.24
2538,643,17,Item_31,2023-03-04,17:54:00,Pending,636.11
2539,946,81,Item_38,2022-08-17,17:40:00,Cancelled,405.24
2540,668,10,Item_15,2023-11-16,19:53:00,Cancelled,485.59
2541,5,136,Item_15,2022-02-11,13:47:00,Cancelled,353.13
2542,3,111,Item_4,2022-03-19,14:40:00,Pending,842.26
2543,560,107,Item_2,2023-05-29,20:55:00,Cancelled,803.57
2544,680,14,Item_32,2023-08-18,13:38:00,Pending,712.1
2545,295,200,Item_8,2022-08-29,16:38:00,Pending,766.86
2546,182,140,Item_42,2022-07-25,10:14:00,Pending,515.08
2547,337,166,Item_16,2023-05-07,10:21:00,Delivered,260.4
2548,768,188,Item_17,2022-06-23,21:13:00,Cancelled,721.04
2549,426,42,Item_28,2022-07-28,12:47:00,Cancelled,232.96
2550,955,74,Item_20,2023-07-10,21:48:00,Pending,693.17
2551,79,40,Item_8,2022-01-04,14:05:00,Delivered,811.87
2552,814,195,Item_18,2022-07-03,11:56:00,Cancelled,436.9
2553,513,197,Item_50,2023-07-02,17:56:00,Pending,253.78
2554,685,158,Item_18,2022-03-27,16:04:00,Delivered,450.25
2555,398,49,Item_35,2022-09-14,10:18:00,Pending,833.72
2556,813,197,Item_6,2022-03-06,12:46:00,Delivered,440.79
2557,535,177,Item_35,2022-07-18,18:10:00,Pending,448.68
2558,349,100,Item_49,2023-03-19,11:46:00,Pending,809.48
2559,413,55,Item_11,2022-07-14,20:35:00,Pending,560.91
2560,601,192,Item_45,2022-03-10,13:52:00,Pending,943.73
2561,800,127,Item_36,2023-04-14,16:36:00,Cancelled,696.15
2562,204,11,Item_3,2023-04-09,13:12:00,Delivered,635.3
2563,18,171,Item_24,2023-10-27,15:46:00,Cancelled,787.27
2564,8,81,Item_30,2022-03-29,12:17:00,Delivered,655.45
2565,575,197,Item_8,2023-08-31,12:19:00,Cancelled,570.19
2566,565,186,Item_49,2022-12-15,12:02:00,Pending,839.2
2567,806,164,Item_21,2022-09-09,15:19:00,Pending,848.84
2568,301,10,Item_7,2022-02-26,15:07:00,Pending,969.47
2569,141,179,Item_17,2023-01-24,12:36:00,Cancelled,438.95
2570,422,20,Item_34,2023-01-08,11:16:00,Cancelled,412.13
2571,308,105,Item_2,2022-01-27,14:51:00,Cancelled,307.06
2572,96,36,Item_34,2023-09-10,20:13:00,Delivered,458.15
2573,98,68,Item_50,2022-12-08,15:25:00,Delivered,305.23
2574,218,150,Item_6,2022-08-26,10:50:00,Cancelled,414.77
2575,779,141,Item_49,2023-07-09,11:21:00,Pending,616.6
2576,592,177,Item_35,2022-11-01,19:25:00,Pending,402.91
2577,917,104,Item_49,2022-02-11,15:19:00,Cancelled,229.02
2578,342,69,Item_48,2022-02-23,12:20:00,Delivered,230.17
2579,968,151,Item_1,2022-04-20,18:08:00,Delivered,548.84
2580,370,104,Item_35,2022-04-20,14:30:00,Delivered,652.23
2581,575,64,Item_6,2022-12-09,12:52:00,Delivered,701.21
2582,583,180,Item_7,2023-10-08,10:17:00,Cancelled,335.66
2583,726,33,Item_11,2023-11-30,18:41:00,Delivered,991.2
2584,6,175,Item_34,2022-10-07,19:50:00,Pending,809.82
2585,193,127,Item_36,2022-09-01,11:00:00,Cancelled,329.36
2586,683,100,Item_13,2023-06-25,14:59:00,Cancelled,265.78
2587,998,152,Item_27,2023-08-16,14:54:00,Cancelled,361.68
2588,877,32,Item_46,2023-03-07,14:21:00,Pending,664.47
2589,2,30,Item_26,2023-08-28,13:15:00,Pending,365.0
2590,132,148,Item_12,2023-10-19,19:54:00,Delivered,972.1
2591,255,34,Item_46,2022-02-11,13:56:00,Delivered,783.15
2592,749,19,Item_44,2023-02-09,12:16:00,Delivered,385.07
2593,116,148,Item_1,2023-10-30,13:35:00,Pending,244.16
2594,713,4,Item_27,2022-04-20,15:49:00,Delivered,530.01
2595,151,186,Item_42,2022-05-07,16:17:00,Cancelled,980.66
2596,388,169,Item_34,2023-11-28,14:41:00,Cancelled,713.65
2597,879,163,Item_10,2022-07-31,16:38:00,Cancelled,309.8
2598,682,170,Item_16,2023-05-17,18:20:00,Cancelled,521.83
2599,259,1,Item_28,2023-04-20,12:42:00,Delivered,814.18
2600,854,16,Item_48,2023-04-15,18:56:00,Cancelled,323.26
2601,114,74,Item_10,2022-10-18,14:46:00,Delivered,512.23
2602,15,122,Item_49,2023-06-27,11:06:00,Pending,536.26
2603,311,165,Item_15,2023-04-06,13:25:00,Pending,884.27
2604,860,123,Item_25,2022-10-04,12:44:00,Cancelled,337.48
2605,927,35,Item_2,2022-08-29,21:00:00,Cancelled,476.89
2606,972,142,Item_33,2023-10-20,12:28:00,Delivered,377.52
2607,380,134,Item_17,2023-12-08,11:41:00,Cancelled,882.7
2608,529,80,Item_48,2023-02-18,10:20:00,Delivered,632.08
2609,907,28,Item_16,2022-10-17,14:18:00,Delivered,794.08
2610,685,143,Item_40,2023-08-12,19:02:00,Delivered,683.39
2611,542,1,Item_10,2022-01-21,15:35:00,Pending,804.23
2612,430,146,Item_22,2022-01-02,18:12:00,Delivered,309.27
2613,751,79,Item_47,2023-03-12,14:17:00,Pending,833.9
2614,601,52,Item_41,2023-02-16,21:25:00,Pending,630.43
2615,366,25,Item_25,2023-04-29,20:39:00,Delivered,906.72
2616,333,12,Item_22,2023-01-01,18:02:00,Delivered,602.61
2617,505,59,Item_28,2023-07-30,10:16:00,Pending,214.83
2618,579,36,Item_15,2023-02-25,10:44:00,Delivered,547.02
2619,548,190,Item_5,2022-04-16,21:37:00,Pending,525.09
2620,139,57,Item_48,2022-08-08,13:43:00,Cancelled,232.33
2621,263,3,Item_38,2023-02-23,12:03:00,Cancelled,696.57
2622,912,116,Item_14,2022-04-06,15:48:00,Delivered,670.01
2623,96,65,Item_39,2023-07-04,20:44:00,Delivered,187.54
2624,706,71,Item_35,2022-06-21,21:13:00,Pending,769.36
2625,949,126,Item_14,2023-02-26,15:38:00,Delivered,225.4
2626,597,59,Item_37,2022-10-12,10:00:00,Cancelled,741.92
2627,958,92,Item_49,2023-04-09,19:29:00,Pending,289.65
2628,757,25,Item_41,2023-08-09,10:21:00,Pending,383.97
2629,177,41,Item_15,2022-02-16,13:03:00,Delivered,853.19
2630,203,34,Item_19,2023-04-17,11:02:00,Pending,532.05
2631,634,35,Item_3,2022-05-01,13:29:00,Cancelled,683.06
2632,902,195,Item_20,2023-12-05,17:22:00,Delivered,734.73
2633,854,41,Item_31,2023-01-23,10:07:00,Delivered,468.36
2634,546,45,Item_44,2023-03-07,11:51:00,Delivered,799.75
2635,217,19,Item_10,2023-03-02,11:51:00,Cancelled,344.87
2636,833,43,Item_18,2023-06-17,19:28:00,Pending,601.24
2637,923,152,Item_38,2022-12-04,17:43:00,Delivered,854.46
2638,609,137,Item_43,2023-08-04,13:40:00,Cancelled,511.15
2639,626,114,Item_18,2022-11-20,14:26:00,Pending,332.03
2640,752,198,Item_2,2022-07-20,16:55:00,Cancelled,469.2
2641,549,120,Item_6,2023-08-19,11:58:00,Pending,257.76
2642,56,59,Item_48,2023-12-19,19:06:00,Delivered,626.06
